	ancestors	id	node_level
1274	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002098'], 4: ['WBPhenotype:0002100'], 5: ['WBPhenotype:0002104'], 6: ['WBPhenotype:0002111']}	WBPhenotype:0002111	6
1275	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0001263']}	WBPhenotype:0001263	4
1276	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0002090'], 5: ['WBPhenotype:0002093'], 6: ['WBPhenotype:0002110']}	WBPhenotype:0002110	6
1277	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0002090'], 5: ['WBPhenotype:0002093']}	WBPhenotype:0002093	5
1278	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000535'], 3: ['WBPhenotype:0000582'], 4: ['WBPhenotype:0000072'], 5: ['WBPhenotype:0000212'], 6: ['WBPhenotype:0002117']}	WBPhenotype:0002117	6
1279	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000535'], 3: ['WBPhenotype:0000582'], 4: ['WBPhenotype:0000072'], 5: ['WBPhenotype:0000212']}	WBPhenotype:0000212	5
1280	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000729'], 4: ['WBPhenotype:0001268'], 5: ['WBPhenotype:0001269']}	WBPhenotype:0001269	5
1281	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000576'], 3: ['WBPhenotype:0002116']}	WBPhenotype:0002116	3
1282	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000729']}	WBPhenotype:0000729	3
1283	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0000821'], 4: ['WBPhenotype:0000888'], 5: ['WBPhenotype:0002115']}	WBPhenotype:0002115	5
1284	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000575'], 3: ['WBPhenotype:0000613'], 4: ['WBPhenotype:0001197'], 5: ['WBPhenotype:0001198'], 6: ['WBPhenotype:0001199'], 7: ['WBPhenotype:0001267']}	WBPhenotype:0001267	7
1285	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000575'], 3: ['WBPhenotype:0000613'], 4: ['WBPhenotype:0001197'], 5: ['WBPhenotype:0001198'], 6: ['WBPhenotype:0001199']}	WBPhenotype:0001199	6
1286	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001206'], 4: ['WBPhenotype:0001700'], 5: ['WBPhenotype:0002114']}	WBPhenotype:0002114	5
1287	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000113'], 7: ['WBPhenotype:0000028'], 8: ['WBPhenotype:0001807'], 9: ['WBPhenotype:0002119']}	WBPhenotype:0002119	9
1288	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0002118']}	WBPhenotype:0002118	2
1289	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0000067'], 6: ['WBPhenotype:0001273']}	WBPhenotype:0001273	6
1290	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0000585'], 4: ['WBPhenotype:0000027', 'WBPhenotype:0000732'], 5: ['WBPhenotype:0000463', 'WBPhenotype:0001938'], 6: ['WBPhenotype:0000732', 'WBPhenotype:0002120'], 7: ['WBPhenotype:0001938'], 8: ['WBPhenotype:0002120']}	WBPhenotype:0002120	8
1291	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0000585'], 4: ['WBPhenotype:0000027', 'WBPhenotype:0000732'], 5: ['WBPhenotype:0000463', 'WBPhenotype:0001938'], 6: ['WBPhenotype:0000732'], 7: ['WBPhenotype:0001938']}	WBPhenotype:0001938	7
1292	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530', 'WBPhenotype:0000529'], 3: ['WBPhenotype:0000624', 'WBPhenotype:0000216'], 4: ['WBPhenotype:0000699', 'WBPhenotype:0002017'], 5: ['WBPhenotype:0000220'], 6: ['WBPhenotype:0001272']}	WBPhenotype:0001272	6
1293	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530', 'WBPhenotype:0000529'], 3: ['WBPhenotype:0000624', 'WBPhenotype:0000216'], 4: ['WBPhenotype:0000699', 'WBPhenotype:0002017'], 5: ['WBPhenotype:0000220']}	WBPhenotype:0000220	5
1294	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0001012'], 6: ['WBPhenotype:0001013'], 7: ['WBPhenotype:0001271']}	WBPhenotype:0001271	7
1295	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000729'], 4: ['WBPhenotype:0001268'], 5: ['WBPhenotype:0001269'], 6: ['WBPhenotype:0001270']}	WBPhenotype:0001270	6
1296	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0000930'], 4: ['WBPhenotype:0000822'], 5: ['WBPhenotype:0001022'], 6: ['WBPhenotype:0001572'], 7: ['WBPhenotype:0001277']}	WBPhenotype:0001277	7
1297	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0000930'], 4: ['WBPhenotype:0000822'], 5: ['WBPhenotype:0001022'], 6: ['WBPhenotype:0001572']}	WBPhenotype:0001572	6
1298	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0010002'], 5: ['WBPhenotype:0001344'], 6: ['WBPhenotype:0001345'], 7: ['WBPhenotype:0001587'], 8: ['WBPhenotype:0002124']}	WBPhenotype:0002124	8
1299	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000306'], 7: ['WBPhenotype:0000961'], 8: ['WBPhenotype:0001276']}	WBPhenotype:0001276	8
1300	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000112'], 7: ['WBPhenotype:0001382'], 8: ['WBPhenotype:0001917'], 9: ['WBPhenotype:0002123']}	WBPhenotype:0002123	9
1301	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000112'], 7: ['WBPhenotype:0001382'], 8: ['WBPhenotype:0001917']}	WBPhenotype:0001917	8
1302	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000074'], 4: ['WBPhenotype:0001275']}	WBPhenotype:0001275	4
1303	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0002121'], 4: ['WBPhenotype:0002122']}	WBPhenotype:0002122	4
1304	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0002121']}	WBPhenotype:0002121	3
1305	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0000067'], 6: ['WBPhenotype:0001273'], 7: ['WBPhenotype:0001274']}	WBPhenotype:0001274	7
1306	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000575'], 3: ['WBPhenotype:0000613'], 4: ['WBPhenotype:0000145'], 5: ['WBPhenotype:0001384'], 6: ['WBPhenotype:0002440']}	WBPhenotype:0002440	6
1307	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000816'], 4: ['WBPhenotype:0000572'], 5: ['WBPhenotype:0000629', 'WBPhenotype:0001224'], 6: ['WBPhenotype:0001237']}	WBPhenotype:0001237	6
1308	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000816'], 4: ['WBPhenotype:0000572'], 5: ['WBPhenotype:0001224']}	WBPhenotype:0001224	5
1309	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000816'], 4: ['WBPhenotype:0000572'], 5: ['WBPhenotype:0000629']}	WBPhenotype:0000629	5
1310	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000306'], 7: ['WBPhenotype:0000962'], 8: ['WBPhenotype:0001236']}	WBPhenotype:0001236	8
1311	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000746'], 4: ['WBPhenotype:0001235']}	WBPhenotype:0001235	4
1312	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000987'], 4: ['WBPhenotype:0000387']}	WBPhenotype:0000387	4
1313	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0001049'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0001040'], 5: ['WBPhenotype:0000523', 'WBPhenotype:0001434', 'WBPhenotype:0001048'], 6: ['WBPhenotype:0001040', 'WBPhenotype:0000481', 'WBPhenotype:0001455'], 7: ['WBPhenotype:0001434', 'WBPhenotype:0001455', 'WBPhenotype:0001048', 'WBPhenotype:0001448', 'WBPhenotype:0001456'], 8: ['WBPhenotype:0000481', 'WBPhenotype:0001448', 'WBPhenotype:0001455', 'WBPhenotype:0001234', 'WBPhenotype:0001456'], 9: ['WBPhenotype:0001455', 'WBPhenotype:0001234', 'WBPhenotype:0001448', 'WBPhenotype:0001456'], 10: ['WBPhenotype:0001448', 'WBPhenotype:0001234', 'WBPhenotype:0001456'], 11: ['WBPhenotype:0001234']}	WBPhenotype:0001234	11
1314	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0001049'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0001040'], 5: ['WBPhenotype:0000523', 'WBPhenotype:0001434', 'WBPhenotype:0001048'], 6: ['WBPhenotype:0001040', 'WBPhenotype:0000481', 'WBPhenotype:0001455'], 7: ['WBPhenotype:0001434', 'WBPhenotype:0001455', 'WBPhenotype:0001048', 'WBPhenotype:0001456'], 8: ['WBPhenotype:0000481', 'WBPhenotype:0001456', 'WBPhenotype:0001455'], 9: ['WBPhenotype:0001455', 'WBPhenotype:0001456'], 10: ['WBPhenotype:0001456']}	WBPhenotype:0001456	10
1315	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0000647', 'WBPhenotype:0000821'], 4: ['WBPhenotype:0000648', 'WBPhenotype:0000888'], 5: ['WBPhenotype:0001414', 'WBPhenotype:0000648', 'WBPhenotype:0001238'], 6: ['WBPhenotype:0001239', 'WBPhenotype:0001414', 'WBPhenotype:0001238'], 7: ['WBPhenotype:0001239']}	WBPhenotype:0001239	7
1316	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0000647', 'WBPhenotype:0000821'], 4: ['WBPhenotype:0000648', 'WBPhenotype:0000888'], 5: ['WBPhenotype:0001238', 'WBPhenotype:0000648'], 6: ['WBPhenotype:0001238']}	WBPhenotype:0001238	6
1317	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000521'], 2: ['WBPhenotype:0000292'], 3: ['WBPhenotype:0000293'], 4: ['WBPhenotype:0000392']}	WBPhenotype:0000392	4
1318	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530'], 3: ['WBPhenotype:0000623'], 4: ['WBPhenotype:0001008'], 5: ['WBPhenotype:0000199'], 6: ['WBPhenotype:0001240']}	WBPhenotype:0001240	6
1319	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000594'], 4: ['WBPhenotype:0000393']}	WBPhenotype:0000393	4
1320	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000774'], 4: ['WBPhenotype:0000894'], 5: ['WBPhenotype:0000670'], 6: ['WBPhenotype:0000390']}	WBPhenotype:0000390	6
1321	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0000650']}	WBPhenotype:0000650	3
1322	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530'], 3: ['WBPhenotype:0000624'], 4: ['WBPhenotype:0000691'], 5: ['WBPhenotype:0000399'], 6: ['WBPhenotype:0000396']}	WBPhenotype:0000396	6
1323	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0000854'], 7: ['WBPhenotype:0001244']}	WBPhenotype:0001244	7
1324	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0000854', 'WBPhenotype:0001477'], 7: ['WBPhenotype:0001247'], 8: ['WBPhenotype:0001243']}	WBPhenotype:0001243	8
1325	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0000854', 'WBPhenotype:0001477'], 7: ['WBPhenotype:0001247']}	WBPhenotype:0001247	7
1326	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0000315'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0000456'], 5: ['WBPhenotype:0000315', 'WBPhenotype:0000397'], 6: ['WBPhenotype:0000456'], 7: ['WBPhenotype:0000397']}	WBPhenotype:0000397	7
1327	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0000854'], 7: ['WBPhenotype:0001242']}	WBPhenotype:0001242	7
1328	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000112'], 7: ['WBPhenotype:0000394']}	WBPhenotype:0000394	7
1329	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000774'], 4: ['WBPhenotype:0000894'], 5: ['WBPhenotype:0000395']}	WBPhenotype:0000395	5
1330	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0001248']}	WBPhenotype:0001248	7
1331	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615']}	WBPhenotype:0000615	6
1332	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0001477']}	WBPhenotype:0001477	6
1333	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0000854', 'WBPhenotype:0001477'], 7: ['WBPhenotype:0001247'], 8: ['WBPhenotype:0001243'], 9: ['WBPhenotype:0001246']}	WBPhenotype:0001246	9
1334	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0000315'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0000456'], 5: ['WBPhenotype:0000315', 'WBPhenotype:0000398'], 6: ['WBPhenotype:0000456'], 7: ['WBPhenotype:0000398']}	WBPhenotype:0000398	7
1335	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530'], 3: ['WBPhenotype:0000624'], 4: ['WBPhenotype:0000691']}	WBPhenotype:0000691	4
1336	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000991'], 4: ['WBPhenotype:0000851'], 5: ['WBPhenotype:0000853'], 6: ['WBPhenotype:0000854', 'WBPhenotype:0001477'], 7: ['WBPhenotype:0001247'], 8: ['WBPhenotype:0001243'], 9: ['WBPhenotype:0001245']}	WBPhenotype:0001245	9
1337	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0001249']}	WBPhenotype:0001249	7
1338	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0000262', 'WBPhenotype:0001249'], 8: ['WBPhenotype:0001250'], 9: ['WBPhenotype:0001251']}	WBPhenotype:0001251	9
1339	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0000262', 'WBPhenotype:0001249'], 8: ['WBPhenotype:0001250']}	WBPhenotype:0001250	8
1340	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0000262']}	WBPhenotype:0000262	7
1341	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0001248'], 8: ['WBPhenotype:0001255']}	WBPhenotype:0001255	8
1342	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002098'], 4: ['WBPhenotype:0002102']}	WBPhenotype:0002102	4
1343	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0001249'], 8: ['WBPhenotype:0001254']}	WBPhenotype:0001254	8
1344	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002098'], 4: ['WBPhenotype:0002101']}	WBPhenotype:0002101	4
1345	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0001248'], 8: ['WBPhenotype:0001252'], 9: ['WBPhenotype:0001253']}	WBPhenotype:0001253	9
1346	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001526'], 6: ['WBPhenotype:0000615'], 7: ['WBPhenotype:0001248'], 8: ['WBPhenotype:0001252']}	WBPhenotype:0001252	8
1347	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0000749'], 4: ['WBPhenotype:0000867'], 5: ['WBPhenotype:0000864'], 6: ['WBPhenotype:0000367']}	WBPhenotype:0000367	6
1348	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000774'], 4: ['WBPhenotype:0000812'], 5: ['WBPhenotype:0000823'], 6: ['WBPhenotype:0001215']}	WBPhenotype:0001215	6
1349	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000463'], 6: ['WBPhenotype:0001696'], 7: ['WBPhenotype:0001698']}	WBPhenotype:0001698	7
1350	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0000749'], 4: ['WBPhenotype:0000867'], 5: ['WBPhenotype:0000864'], 6: ['WBPhenotype:0000368']}	WBPhenotype:0000368	6
1351	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001206'], 4: ['WBPhenotype:0000643'], 5: ['WBPhenotype:0000641'], 6: ['WBPhenotype:0001213']}	WBPhenotype:0001213	6
1352	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000463'], 6: ['WBPhenotype:0001696'], 7: ['WBPhenotype:0001697']}	WBPhenotype:0001697	7
1353	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000576', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0000577', 'WBPhenotype:0000258'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0000041', 'WBPhenotype:0002075'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0002075', 'WBPhenotype:0001178'], 6: ['WBPhenotype:0001178', 'WBPhenotype:0000365'], 7: ['WBPhenotype:0000365']}	WBPhenotype:0000365	7
1354	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000576', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0000577', 'WBPhenotype:0000258'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0000041', 'WBPhenotype:0002075'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0002075', 'WBPhenotype:0001178'], 6: ['WBPhenotype:0001178']}	WBPhenotype:0001178	6
1355	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0000749'], 4: ['WBPhenotype:0000867'], 5: ['WBPhenotype:0000779'], 6: ['WBPhenotype:0000366']}	WBPhenotype:0000366	6
1356	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0001210'], 3: ['WBPhenotype:0001678'], 4: ['WBPhenotype:0001211'], 5: ['WBPhenotype:0001212']}	WBPhenotype:0001212	5
1357	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0001210'], 3: ['WBPhenotype:0001678'], 4: ['WBPhenotype:0001211']}	WBPhenotype:0001211	4
1358	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000729'], 4: ['WBPhenotype:0001172'], 5: ['WBPhenotype:0000730'], 6: ['WBPhenotype:0001218'], 7: ['WBPhenotype:0001219']}	WBPhenotype:0001219	7
